id,fullName,active
4240716,Jaylen Twyman,True
4046528,Josh Uche,True
3120502,Olisaemeka Udoh,True
16831,Brent Urban,True
4066109,Eyioma Uwazurike,True
2574576,C.J. Uzomah,True
3051738,Marquez Valdes-Scantling,True
3042895,Tanner Vallejo,True
4239140,Ryan Van Demark,True
3133487,Andrew Van Ginkel,True
4035791,Cole Van Lanen,True
16772,Kyle Van Noy,True
15718,Greg Van Roten,True
3138677,Leighton Vander Esch,True
2576399,Nick Vannett,True
4569479,Zach VanValkenburg,True
3917612,Ke'Shawn Vaughn,True
3134362,Vita Vea,True
4261153,David Vereen,True
4038570,Jake Verity,True
3044732,Kendal Vickers,True
4258210,Luiji Vilain,True
4036448,Jalen Virgil,True
3127313,Tristan Vizcaino,True
4040950,Cordell Volson,True
4360224,Tyler Vrabel,True
4372016,Jaylen Waddle,True
4241995,Shaun Wade,True
3125280,Corliss Waitman,True
3045377,DeMarcus Walker,True
6480,Herschel Walker,True
4243009,Mykal Walker,True
3051308,PJ Walker,True
4379416,Quay Walker,True
4361429,Rasheed Walker,True
4426349,Travon Walker,True
4567048,Kenneth Walker III,True
4035463,K'Von Wallace,True
3133440,Levi Wallace,True
2576925,Darren Waller,True
4241807,Garret Wallow,True
3123857,Austin Walter,True
4040778,Brandon Walton,True
4035518,Prince Tega Wanogho,True
4037361,Charvarius Ward,True
3915535,Denzel Ward,True
3040035,Greg Ward,True
3115914,Jihad Ward,True
16717,Jimmie Ward,True
4039274,Jonathan Ward,True
3138826,Fred Warner,True
4569987,Jaylen Warren,True
4362492,Ar'Darius Washington,True
3915837,Broderick Washington,True
2579163,Charles Washington,True
4248822,Montrell Washington,True
3919557,Scotty Washington,True
2977681,Carlos Watkins,True
4050373,Quez Watkins,True
16725,Sammy Watkins,True
4248528,Christian Watson,True
3122840,Deshaun Watson,True
4697639,Jaylen Watson,True
3118892,Justin Watson,True
4570018,Leroy Watson,True
2576450,Derek Watt,True
13979,J.J. Watt,True
3045282,T.J. Watt,True
4039018,Luke Wattenberg,True
3128685,Armon Watts,True
16166,Tress Way,True
4244299,Sterling Weatherford,True
4048257,Curtis Weaver,True
4036076,Rashad Weaver,True
4032247,Raleigh Webb,True
4700660,Sam Webb,True
4259570,Mark Webb Jr.,True
3119317,Nsimba Webster,True
4242545,Connor Wedington,True
13729,Jon Weeks,True
4036153,Kristian Welch,True
3047536,David Wells,True
2573079,Carson Wentz,True
4241993,Pete Werner,True
4039253,Trevon Wesco,True
3929785,Nick Westbrook-Ikhine,True
3929922,Tyrone Wheatley Jr.,True
4241983,Cody White,True
4035434,Devin White,True
4039254,Kyzir White,True
3051381,Mike White,True
4241237,Parker White,True
4697815,Rachaad White,True
3042717,Tre'Davious White,True
4361777,Zamir White,True
2577346,Cody Whitehair,True
3895798,Jordan Whitehead,True
4247722,Benton Whitley,True
3821572,Jace Whittaker,True
4044064,James Wiggins,True
4361650,Ray Wilborn,True
4046652,Chris Wilcox,True
3923392,Mitchell Wilcox,True
4372560,Rachad Wildgoose,True
3910176,Kristian Wilkerson,True
3728266,Christian Wilkins,True
3059839,Elijah Wilkinson,True
4048259,Avery Williams,True
15875,Brandon Williams,True
4034530,Chris Williams,True
3821577,Connor Williams,True
4567480,Damarion Williams,True
4239833,Darious Williams,True
3917290,Darryl Williams,True
2576508,DeShawn Williams,True
4035437,Greedy Williams,True
2980453,Jamaal Williams,True
4426388,Jameson Williams,True
3911073,Jarren Williams,True
3914628,Jarrid Williams,True
4032481,Jonah Williams,True
4040726,Jonah Williams,True
2980077,Jonathan Williams,True
4917635,Joshua Williams,True
17444,K'Waun Williams,True
4430737,Kyren Williams,True
2971622,Leonard Williams,True
3122882,Marcus Williams,True
2970726,Maxx Williams,True
3045138,Mike Williams,True
4239699,Milton Williams,True
2977661,P.J. Williams,True
3915399,Preston Williams,True
3110565,Quincy Williams,True
4040982,Quinnen Williams,True
3929834,Raequan Williams,True
4038430,Rodarius Williams,True
4250969,Rodney Williams,True
4567242,Sam Williams,True
4371974,Seth Williams,True
4035222,Trayveon Williams,True
13241,Trent Williams,True
3895827,Ty'Son Williams,True
3052434,Jordan Willis,True
4242512,Malik Willis,True
4241482,Jedrick Wills Jr.,True
3040207,Damien Wilson,True
3122135,Donovan Wilson,True
3056916,Eric Wilson,True
4569618,Garrett Wilson,True
3918330,Logan Wilson,True
4240595,Marco Wilson,True
4240029,Marvin Wilson,True
14881,Russell Wilson,True
4361259,Zach Wilson,True
4036335,Cedrick Wilson Jr.,True
3122976,Jeff Wilson Jr.,True
4040983,Mack Wilson Sr.,True
4035019,Javon Wims,True
16665,James Winchester,True
4034790,Antoine Winfield Jr.,True
4686470,Perrion Winfrey,True
3918331,Andrew Wingard,True
3115974,Chase Winovich,True
2969939,Jameis Winston,True
4245174,Easop Winston Jr.,True
4240589,Tristan Wirfs,True
3133368,Daniel Wise,True
2980080,Deatrich Wise Jr.,True
4035685,Mitch Wishnowsky,True
4035020,Charlie Woerner,True
3124092,John Wolford,True
4280416,Samuel Womack III,True
4038849,D.J. Wonnum,True
2575788,Zach Wood,True
13493,Al Woods,True
4241410,Jelani Woods,True
3128303,Josh Woods,True
4362917,JT Woods,True
3040572,Xavier Woods,True
4360174,Michael Woods II,True
3042749,Logan Woodside,True
4245185,Tariq Woolen,True
4242515,Chandler Wooten,True
3042436,Daryl Worley,True
3128815,Renell Wren,True
4570119,Alex Wright,True
4242392,Brock Wright,True
4569995,Derek Wright,True
4570470,Nahshon Wright,True
4361823,Ryan Wright,True
4361791,Devonte Wyatt,True
4428952,Jalen Wydermyer,True
3042702,Andrew Wylie,True
3123233,Oshane Ximines,True
4240071,Russ Yeast,True
4044144,Kenny Yeboah,True
3122797,Isaac Yiadom,True
4428963,Cade York,True
4241986,Chase Young,True
4401805,Dareke Young,True
4035079,Landon Young,True
3917914,Olamide Zaccheaus,True
4247590,Nick Zakelj,True
4250360,Bailey Zappe,True
14931,Kevin Zeitler,True
3916129,Isaiah Zuber,True
14993,Greg Zuerlein,True
3915123,Jabari Zuniga,True
4608362,Shane Zylstra,True
